,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
74,JLG: CHINESE & JAPANESE GARDEN,,NIL,JLG: CHINESE & JAPANESE GARDEN,JLG: CHINESE & JAPANESE GARDEN,NIL,16397.156330849,35675.032749787,1.33890461457493,103.729060244019,103.729060244019,Japanese Garden
75,JAPANESE GARDEN,,NIL,JAPANESE GARDEN,JAPANESE GARDEN,NIL,16649.2323670322,35315.7708821595,1.33565567874413,103.731325426296,103.731325426296,Japanese Garden
76,JURONG CENTRAL PARK,,NIL,JURONG CENTRAL PARK,JURONG CENTRAL PARK,NIL,14044.6886523347,35587.3663475588,1.33811079624888,103.707922017766,103.707922017766,Jurong Central Park
77,KALLANG RIVERSIDE PARK,,NIL,KALLANG RIVERSIDE PARK,KALLANG RIVERSIDE PARK,NIL,31895.9655033862,32172.3956738245,1.30722998960615,103.868325680607,103.868325680607,Kallang Riverside Park
78,KENT RIDGE PARK,,NIL,KENT RIDGE PARK,KENT RIDGE PARK,NIL,23108.1290353695,29717.4291611463,1.28502800039386,103.789363178448,103.789363178448,Kent Ridge Park
79,KETAM MOUNTAIN BIKE PARK,,NIL,KETAM MOUNTAIN BIKE PARK,KETAM MOUNTAIN BIKE PARK,NIL,40606.790444267,43848.7003494762,1.41282379462251,103.946601437734,103.946601437734,Ketam Mountain Bike Park
80,KRANJI MARSHES,,NIL,KRANJI MARSHES,KRANJI MARSHES,NIL,16419.3152493164,44543.8092568126,1.41911053100165,103.729255870894,103.729255870894,Kranji Marshes
81,KRANJI RESERVOIR PARK A,,NIL,KRANJI RESERVOIR PARK A,KRANJI RESERVOIR PARK A,NIL,17910.5379007468,46671.4915121067,1.43835306314103,103.742655060396,103.742655060396,Kranji Reservoir Park
82,KRANJI RESERVOIR PARK B,,NIL,KRANJI RESERVOIR PARK B,KRANJI RESERVOIR PARK B,NIL,17357.1344009032,46799.2807297986,1.43950853660872,103.737682154246,103.737682154246,Kranji Reservoir Park
83,LABRADOR NATURE RESERVE,,NIL,LABRADOR NATURE RESERVE,LABRADOR NATURE RESERVE,NIL,24574.5381148206,27681.0824233331,1.26661219044711,103.80253966305,103.80253966305,Labrador Nature Reserve
