flat,park,park_dist,num_park_2km
22 HAVELOCK RD,Tiong Bahru Park,0.5164046061600991,4
2 EVERTON PK,Tanjong Pagar Park,0.7836754867227247,7
128 BT MERAH VIEW,Tiong Bahru Park,0.5455072427559879,5
26A JLN MEMBINA,Tiong Bahru Park,0.501424155210342,5
23 TELOK BLANGAH CRES,Mount Faber Park,0.3539033250757641,5
52 LENGKOK BAHRU,Telok Blangah Hill Park,1.1109461207623732,4
40 TELOK BLANGAH RISE,Mount Faber Park,0.29200501721594824,4
24 TELOK BLANGAH CRES,Mount Faber Park,0.2796425292880337,5
102 HENDERSON CRES,Tiong Bahru Park,0.47871984067878653,4
56 TELOK BLANGAH HTS,The Southern Ridges,0.46232513881149884,6
26D JLN MEMBINA,Tiong Bahru Park,0.5871303031170139,5
13 CANTONMENT CL,Tanjong Pagar Park,0.6812980010661381,4
51 TELOK BLANGAH DR,The Southern Ridges,0.5465366709465793,5
77 TELOK BLANGAH DR,The Southern Ridges,0.539252684544584,5
44 MOH GUAN TER,Tiong Bahru Park,0.7801591076558577,5
14A TELOK BLANGAH CRES,Mount Faber Park,0.5394469581680496,4
55 TELOK BLANGAH DR,The Southern Ridges,0.4850935722902176,5
109B DEPOT RD,Telok Blangah Hill Park,0.27982777972521,6
3 DELTA AVE,Tiong Bahru Park,0.5602229072808284,2
50 TELOK BLANGAH DR,The Southern Ridges,0.5791644856675906,5
88 TELOK BLANGAH HTS,Telok Blangah Hill Park,0.3026620595846735,5
11 CANTONMENT CL,Tanjong Pagar Park,0.7767761132188945,4
115 BT PURMEI RD,Mount Faber Park,0.7432493637893852,5
118D JLN MEMBINA,Tiong Bahru Park,0.5608783821253336,5
5 DELTA AVE,Tiong Bahru Park,0.6269956045476882,3
39 TELOK BLANGAH RISE,Mount Faber Park,0.23346108055254025,4
17 CANTONMENT CL,Tanjong Pagar Park,0.781272821348966,4
14 TELOK BLANGAH CRES,Mount Faber Park,0.5000022842078011,5
50 HOY FATT RD,Telok Blangah Hill Park,1.0036536654395247,5
114 DEPOT RD,Telok Blangah Hill Park,0.5213529050518292,6
66 TELOK BLANGAH DR,The Southern Ridges,0.48335421875651857,5
6A BOON TIONG RD,Tiong Bahru Park,0.742818859180243,6
12 CANTONMENT CL,Tanjong Pagar Park,0.7328605341401834,4
81 REDHILL LANE,Tiong Bahru Park,0.5803878585049099,4
75C REDHILL RD,Tiong Bahru Park,0.9543712781846634,4
16 CANTONMENT CL,Tanjong Pagar Park,0.7349494565982456,4
106A DEPOT RD,Telok Blangah Hill Park,0.20111029529175226,6
83 REDHILL LANE,Tiong Bahru Park,0.5881036509857577,4
77A REDHILL RD,Tiong Bahru Park,0.8203463103088331,4
118C JLN MEMBINA,Tiong Bahru Park,0.6047509532773147,5
19 JLN MEMBINA,Tiong Bahru Park,0.2667742610495248,5
95 HAVELOCK RD,Pearl's Hill City Park,0.7800891088480074,7
9 CANTONMENT CL,Tanjong Pagar Park,0.803851141332531,4
75A REDHILL RD,Tiong Bahru Park,1.0507855426493877,4
106 SPOTTISWOODE PK RD,Pearl's Hill City Park,1.314559197624705,4
8B BOON TIONG RD,Tiong Bahru Park,0.6254389842319154,5
119B KIM TIAN RD,Tiong Bahru Park,0.7457895426660034,5
87 TELOK BLANGAH HTS,Telok Blangah Hill Park,0.34488861010117844,5
75B REDHILL RD,Tiong Bahru Park,0.9886806708809778,4
103 SPOTTISWOODE PK RD,Pearl's Hill City Park,1.152869406830419,5
7 KIM TIAN PL,Tiong Bahru Park,0.5041567106253633,5
14 JLN BT MERAH,Telok Blangah Hill Park,1.0477712412754807,4
6B BOON TIONG RD,Tiong Bahru Park,0.6883837249255602,5
73A REDHILL RD,Tiong Bahru Park,0.8818320670281286,4
131B KIM TIAN RD,Tiong Bahru Park,0.8237334548697152,5
76A REDHILL RD,Tiong Bahru Park,0.8849603819328132,4
105 GANGSA RD,Zhenghua Park,1.6314558605927325,2
118 PENDING RD,Zhenghua Park,1.460752013435799,2
143 PETIR RD,Zhenghua Park,1.5286246694625587,2
206 PETIR RD,Zhenghua Park,0.7827054449692679,2
482 SEGAR RD,Zhenghua Park,2.4300459070888167,0
241 BT PANJANG RING RD,Zhenghua Park,1.476099775603516,2
510 JELAPANG RD,Choa Chu Kang Park,2.3045393012368653,0
518 JELAPANG RD,Choa Chu Kang Park,2.0978369517656237,0
250 BANGKIT RD,Zhenghua Park,1.4864356879656617,2
501 JELAPANG RD,Zhenghua Park,2.0773804794436317,0
613 BT PANJANG RING RD,Choa Chu Kang Park,1.7183247929763041,1
502 JELAPANG RD,Zhenghua Park,2.157486997132645,0
516 JELAPANG RD,Choa Chu Kang Park,2.101076327743766,0
227 PENDING RD,Zhenghua Park,1.0777620495279054,2
541 BT PANJANG RING RD,Choa Chu Kang Park,1.9595656698563417,1
471 SEGAR RD,Zhenghua Park,2.3195318715217783,0
521 JELAPANG RD,Choa Chu Kang Park,1.9885610764335622,1
214 PETIR RD,Zhenghua Park,0.8540218358558712,2
467 SEGAR RD,Zhenghua Park,2.154812090681899,0
473 SEGAR RD,Zhenghua Park,2.3367144995340765,0
616 SENJA RD,Choa Chu Kang Park,1.603582588076594,1
614 SENJA RD,Choa Chu Kang Park,1.5894169478613953,1
113 PENDING RD,Zhenghua Park,1.5150094670583831,2
531 JELAPANG RD,Choa Chu Kang Park,1.87047182650281,1
177 LOMPANG RD,Zhenghua Park,1.9836908380596223,1
472 SEGAR RD,Zhenghua Park,2.288569606249959,0
474 SEGAR RD,Zhenghua Park,2.3710509261438877,0
520 JELAPANG RD,Choa Chu Kang Park,2.071645190956537,0
652 SENJA LINK,Choa Chu Kang Park,1.7566063131498648,1
424 FAJAR RD,Zhenghua Park,2.204960774883631,0
410 SAUJANA RD,Zhenghua Park,2.011426781856466,0
476 SEGAR RD,Zhenghua Park,2.383743274129866,0
505 JELAPANG RD,Zhenghua Park,2.150712086813669,0
624 SENJA RD,Choa Chu Kang Park,1.5953500355758925,1
163 GANGSA RD,Zhenghua Park,1.787601606743222,2
603 SENJA RD,Choa Chu Kang Park,1.8983476068533385,1
611 BT PANJANG RING RD,Choa Chu Kang Park,1.7228844312011402,1
650 SENJA LINK,Choa Chu Kang Park,1.7191442893148512,1
176 LOMPANG RD,Zhenghua Park,1.8548916074818977,1
465 SEGAR RD,Zhenghua Park,2.209258685831149,0
629 SENJA RD,Choa Chu Kang Park,1.326258945063013,1
164 GANGSA RD,Zhenghua Park,1.7584209165224465,2
625 SENJA RD,Choa Chu Kang Park,1.4794969619089042,1
154 GANGSA RD,Zhenghua Park,1.6461093400627436,2
610 SENJA RD,Choa Chu Kang Park,1.694291193177227,1
138 PETIR RD,Zhenghua Park,1.1862970190578332,2
239 BT PANJANG RING RD,Zhenghua Park,1.5587723008031178,2
184 JELEBU RD,Choa Chu Kang Park,2.0548993011626413,0
124 PENDING RD,Zhenghua Park,1.268561836456381,2
107 GANGSA RD,Zhenghua Park,1.6932472487331056,2
147 GANGSA RD,Zhenghua Park,1.674826374402747,2
172 GANGSA RD,Zhenghua Park,1.8062534029466304,1
180 LOMPANG RD,Zhenghua Park,1.9208349868597834,1
528 JELAPANG RD,Choa Chu Kang Park,2.044874965863584,0
532 JELAPANG RD,Choa Chu Kang Park,1.92688798271633,1
4 TOH YI DR,Hindhede Nature Park,1.2956963103137937,3
16 TOH YI DR,Hindhede Nature Park,1.2450704607108547,3
12 TOH YI DR,Bukit Batok Nature Park,1.3391310330240622,3
6 TOH YI DR,Hindhede Nature Park,1.3711171326758624,3
9 TOH YI DR,Hindhede Nature Park,1.3369392922858245,3
640 ROWELL RD,Dhoby Ghaut Green,1.3716155741955904,5
668 CHANDER RD,Dhoby Ghaut Green,1.1773730154767896,5
5 TG PAGAR PLAZA,Tanjong Pagar Park,0.3706177587607123,6
271 QUEEN ST,Dhoby Ghaut Green,0.886931688042883,10
671A KLANG LANE,Dhoby Ghaut Green,1.3290684175681737,5
533 UPP CROSS ST,Hong Lim Park,0.2652108004418436,11
53 CHIN SWEE RD,Pearl's Hill City Park,0.46440373067777035,11
262 WATERLOO ST,Dhoby Ghaut Green,0.5969120843021181,9
672A KLANG LANE,Dhoby Ghaut Green,1.3232536162175776,5
8 TG PAGAR PLAZA,Tanjong Pagar Park,0.38729241905263945,6
232 BAIN ST,War Memorial Park,0.47351986162249354,9
16 TECK WHYE LANE,Choa Chu Kang Park,1.6713347249028259,1
5 TECK WHYE AVE,Choa Chu Kang Park,1.2382648608922113,1
3 TECK WHYE AVE,Choa Chu Kang Park,1.1558927375512178,1
115 TECK WHYE LANE,Choa Chu Kang Park,1.4938895846972804,1
6 TECK WHYE AVE,Choa Chu Kang Park,1.3035237360441105,1
26 TECK WHYE LANE,Choa Chu Kang Park,1.7909071276249877,1
111 TECK WHYE LANE,Choa Chu Kang Park,1.6291872455819436,1
114 TECK WHYE LANE,Choa Chu Kang Park,1.5323404728139394,1
110 TECK WHYE LANE,Choa Chu Kang Park,1.5901112272980897,1
20 TECK WHYE LANE,Choa Chu Kang Park,1.5675150581926374,1
445 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.7477481568947635,1
116 TECK WHYE LANE,Choa Chu Kang Park,1.4638024275403159,1
106 TECK WHYE LANE,Choa Chu Kang Park,1.6440686981735888,1
122 TECK WHYE LANE,Choa Chu Kang Park,1.498267772570606,1
113 TECK WHYE LANE,Choa Chu Kang Park,1.5978891143631426,1
427 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.6076767179970557,1
685C CHOA CHU KANG CRES,Choa Chu Kang Park,1.2454350675656731,1
472 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.9186687979413424,1
152 JLN TECK WHYE,Choa Chu Kang Park,1.8040895290769945,1
686C CHOA CHU KANG CRES,Choa Chu Kang Park,1.3770776630662827,1
484D CHOA CHU KANG AVE 5,Choa Chu Kang Park,2.2620821397183284,0
505 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.8187133632887061,1
289 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.6795701326892507,1
486 CHOA CHU KANG AVE 5,Choa Chu Kang Park,2.1896939663530564,0
658 CHOA CHU KANG CRES,Choa Chu Kang Park,0.9437986023094389,1
296 CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.8684254588836686,1
459 CHOA CHU KANG AVE 4,Choa Chu Kang Park,2.1740602371527613,0
206 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.2797554767675858,1
446 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.8377078147047623,1
295 CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.7825806763418641,1
485A CHOA CHU KANG AVE 5,Choa Chu Kang Park,2.2672761717460834,0
210 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.0807683035114415,1
668 CHOA CHU KANG CRES,Choa Chu Kang Park,1.05435758863109,1
237 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.4147341835607352,1
618 CHOA CHU KANG NTH 7,Choa Chu Kang Park,0.9198302067738203,1
463 CHOA CHU KANG AVE 4,Choa Chu Kang Park,2.230425297690309,0
451 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.9883020920997443,1
229 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.3084266777210607,1
681 CHOA CHU KANG CRES,Choa Chu Kang Park,1.2475875349569077,1
682 CHOA CHU KANG CRES,Choa Chu Kang Park,1.20162257975879,1
406 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.622369651384129,1
131 CHOA CHU KANG AVE 1,Choa Chu Kang Park,1.211477171901132,1
485D CHOA CHU KANG AVE 5,Choa Chu Kang Park,2.1779784120521173,0
410 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.5171576954291153,1
460 CHOA CHU KANG AVE 4,Choa Chu Kang Park,2.2116116662179564,0
402 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.777623659820682,1
293 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.822436959559175,1
661 CHOA CHU KANG CRES,Choa Chu Kang Park,0.9707611353416966,1
205 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.25030653628707,1
405 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.6868995127445585,1
212 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.091358719334397,1
455 CHOA CHU KANG AVE 4,Choa Chu Kang Park,2.073750062144664,0
686A CHOA CHU KANG CRES,Choa Chu Kang Park,1.3484154754638962,1
615 CHOA CHU KANG ST 62,Choa Chu Kang Park,1.052347045761646,1
692B CHOA CHU KANG CRES,Choa Chu Kang Park,0.9771744964790239,1
669 CHOA CHU KANG CRES,Choa Chu Kang Park,1.1837158382917594,1
211 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.144426265749133,1
441 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.4352992306945744,1
430 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.2570924660427791,1
766 CHOA CHU KANG NTH 5,Choa Chu Kang Park,0.1810543216987664,1
227 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.2616688288396898,1
691A CHOA CHU KANG CRES,Choa Chu Kang Park,1.030974299713349,1
692A CHOA CHU KANG CRES,Choa Chu Kang Park,0.9241599118913091,1
434 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.2150570312140125,1
439 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.3747179885320058,1
425 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.5990550715074372,1
677 CHOA CHU KANG CRES,Choa Chu Kang Park,1.0902253570788638,1
137 TECK WHYE LANE,Choa Chu Kang Park,1.408407226154827,1
769 CHOA CHU KANG ST 54,Choa Chu Kang Park,0.2920967016575288,1
283 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.5336499693621524,1
474 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.8976646993613262,1
683B CHOA CHU KANG CRES,Choa Chu Kang Park,1.3063712634504208,1
462 CHOA CHU KANG AVE 4,Choa Chu Kang Park,2.2200309006818015,0
461 CHOA CHU KANG AVE 4,Choa Chu Kang Park,2.219911532608795,0
484C CHOA CHU KANG AVE 5,Choa Chu Kang Park,2.277451411401165,0
569 CHOA CHU KANG ST 52,Choa Chu Kang Park,0.5040783502396075,1
471 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.9901594760720056,1
411 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.4930495972203655,1
248 CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.4970277265693954,1
791 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.3916610381638899,1
688C CHOA CHU KANG CRES,Choa Chu Kang Park,1.235858276805612,1
352 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.2128534922880867,1
686D CHOA CHU KANG CRES,Choa Chu Kang Park,1.3151847145517428,1
690D CHOA CHU KANG CRES,Choa Chu Kang Park,1.1567806079283534,1
635 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.5753430709040731,1
444 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.723673215858451,1
691B CHOA CHU KANG CRES,Choa Chu Kang Park,1.0840238966878297,1
454 CHOA CHU KANG AVE 4,Choa Chu Kang Park,2.136157800736148,0
684C CHOA CHU KANG CRES,Choa Chu Kang Park,1.3717666765592014,1
672 CHOA CHU KANG CRES,Choa Chu Kang Park,1.1063955520864952,1
761 CHOA CHU KANG NTH 5,Choa Chu Kang Park,0.1412136548399767,1
508 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.903448600836418,1
353 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.2675755268390294,1
563 CHOA CHU KANG ST 52,Choa Chu Kang Park,0.5110182984581346,1
660 CHOA CHU KANG CRES,Choa Chu Kang Park,0.9792623065176957,1
631 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.4901464934027853,1
547 CHOA CHU KANG ST 52,Choa Chu Kang Park,0.695624742559661,1
636 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.5581814125581431,1
345 CHOA CHU KANG LOOP,Choa Chu Kang Park,1.133257195986552,1
619 CHOA CHU KANG NTH 7,Choa Chu Kang Park,0.8972336715961613,1
307 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.0286099294532407,1
458 CHOA CHU KANG AVE 4,Choa Chu Kang Park,2.1138013823992274,0
528 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.8066585764494699,1
235 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.3794313030880239,1
792 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.3279591243862769,1
559 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.6071715162376234,1
204 CHOA CHU KANG AVE 1,Choa Chu Kang Park,1.2969902250939715,1
344 CLEMENTI AVE 5,West Coast Park,1.557677498964343,1
704 WEST COAST RD,Clementi Woods Park,1.0628500587724021,2
715 CLEMENTI WEST ST 2,Clementi Woods Park,0.7247927031804269,2
520 WEST COAST RD,Clementi Woods Park,1.1972613598629311,2
519 WEST COAST RD,West Coast Park,1.1844057494083968,2
513 WEST COAST RD,West Coast Park,1.1307962768713147,2
607 CLEMENTI WEST ST 1,Clementi Woods Park,0.4884846025094787,1
603 CLEMENTI WEST ST 1,Clementi Woods Park,0.5490598412249521,2
515 WEST COAST RD,West Coast Park,1.1327038586720009,2
518 WEST COAST RD,West Coast Park,1.1096892614854117,2
608 CLEMENTI WEST ST 1,Clementi Woods Park,0.5118959386471621,2
706 CLEMENTI WEST ST 2,Clementi Woods Park,0.9599932761429484,2
509 WEST COAST DR,West Coast Park,0.9599861920118898,2
701 WEST COAST RD,Clementi Woods Park,1.1016950389369211,2
309 CLEMENTI AVE 4,West Coast Park,1.3107635367921286,1
703 WEST COAST RD,Clementi Woods Park,1.0858732389294907,2
351 CLEMENTI AVE 2,Clementi Woods Park,1.75528497072792,2
306 CLEMENTI AVE 4,West Coast Park,1.2785963200311343,1
304 CLEMENTI AVE 4,West Coast Park,1.1639914431325438,1
378 CLEMENTI AVE 5,West Coast Park,1.3700768062830393,2
339 CLEMENTI AVE 5,West Coast Park,1.580329929571139,1
341 CLEMENTI AVE 5,West Coast Park,1.5634268835417393,1
612 CLEMENTI WEST ST 1,Clementi Woods Park,0.417195256266287,1
376 CLEMENTI AVE 4,West Coast Park,1.291257603358752,1
374 CLEMENTI AVE 4,West Coast Park,1.3342964685803431,1
365 CLEMENTI AVE 2,Clementi Woods Park,1.4043932138468658,2
375 CLEMENTI AVE 4,West Coast Park,1.2952347309224346,1
326 CLEMENTI AVE 5,West Coast Park,1.324598116944892,2
331 CLEMENTI AVE 2,West Coast Park,1.4755517132024025,2
434 CLEMENTI AVE 3,West Coast Park,0.7924340389444601,2
709 CLEMENTI WEST ST 2,Clementi Woods Park,0.8671712830044904,2
716 CLEMENTI WEST ST 2,Clementi Woods Park,0.6008837089740555,2
377 CLEMENTI AVE 5,West Coast Park,1.4322096611379458,2
435 CLEMENTI AVE 3,West Coast Park,0.8869939408283205,2
601 CLEMENTI WEST ST 1,Clementi Woods Park,0.6039704574432241,2
379 CLEMENTI AVE 5,West Coast Park,1.4172572093985654,1
302 CLEMENTI AVE 4,West Coast Park,1.1883357966047172,1
381 CLEMENTI AVE 5,West Coast Park,1.4429969757609284,1
373 CLEMENTI AVE 4,West Coast Park,1.379269636768641,1
118 CLEMENTI ST 13,West Coast Park,2.041005167390391,0
347 CLEMENTI AVE 5,West Coast Park,1.7456289097703708,2
411 C'WEALTH AVE WEST,Clementi Woods Park,1.2423799631092631,2
605 CLEMENTI WEST ST 1,Clementi Woods Park,0.6165782809643072,2
113 CLEMENTI ST 13,West Coast Park,1.8074678644274647,1
454 CLEMENTI AVE 3,Clementi Woods Park,1.3813428326543,2
356 CLEMENTI AVE 2,Clementi Woods Park,1.5829488630632154,2
340 CLEMENTI AVE 5,West Coast Park,1.671159498403034,1
461 CLEMENTI AVE 3,Clementi Woods Park,1.2528913023796113,2
103 CLEMENTI ST 14,West Coast Park,1.664593588031739,1
111 CLEMENTI ST 13,West Coast Park,1.8922854986894553,1
30 BALAM RD,Kallang Riverside Park,3.248532821758603,0
46 CIRCUIT RD,Kallang Riverside Park,2.875515094895168,0
49 CIRCUIT RD,Kallang Riverside Park,2.7602750211138702,0
93 PAYA LEBAR WAY,Kallang Riverside Park,2.789966272476326,0
91 PAYA LEBAR WAY,Kallang Riverside Park,2.6681733267322585,0
21 BALAM RD,Kallang Riverside Park,3.366279013910958,0
57 CIRCUIT RD,Kallang Riverside Park,2.813638675547029,0
19 BALAM RD,Kallang Riverside Park,3.4158191984221946,0
60 CIRCUIT RD,Kallang Riverside Park,2.865399084288353,0
61 CIRCUIT RD,Kallang Riverside Park,2.9210213363905537,0
23 BALAM RD,Kallang Riverside Park,3.3167255300675627,0
39 CIRCUIT RD,Kallang Riverside Park,2.9529398825859383,0
40 CIRCUIT RD,Kallang Riverside Park,3.016207557044933,0
59 CIRCUIT RD,Kallang Riverside Park,2.8596401235954927,0
20 BALAM RD,Kallang Riverside Park,3.371597711809675,0
21 EUNOS CRES,Bedok Town Park,2.3612288329490636,0
37 CIRCUIT RD,Kallang Riverside Park,3.0735214127893595,0
34 CIRCUIT RD,Kallang Riverside Park,3.215920919369481,0
18 EUNOS CRES,Bedok Town Park,2.3230473175469233,0
316 UBI AVE 1,Bedok Town Park,2.245329432035518,0
41 SIMS DR,Kallang Riverside Park,1.3339484313963497,1
19 EUNOS CRES,Bedok Town Park,2.4066322958624884,0
20 EUNOS CRES,Bedok Town Park,2.3836068761325464,0
99 ALJUNIED CRES,Kallang Riverside Park,2.3688629358018827,0
16 EUNOS CRES,Bedok Town Park,2.3576128081189367,0
25 EUNOS CRES,Bedok Town Park,2.533606304528946,0
101 ALJUNIED CRES,Kallang Riverside Park,2.255870136778852,0
1 HAIG RD,Kallang Riverside Park,3.300160532604151,0
45 SIMS DR,Kallang Riverside Park,1.5864263180949085,1
97 JLN DUA,Kallang Riverside Park,2.240901354748417,0
102 ALJUNIED CRES,Kallang Riverside Park,2.150750294284202,0
314 UBI AVE 1,Bedok Town Park,2.1578070540971312,0
323 UBI AVE 1,Bedok Town Park,2.118072616961717,0
52 SIMS PL,Kallang Riverside Park,1.7004048332779793,1
12 PINE CL,Kallang Riverside Park,1.559973395378297,1
338 UBI AVE 1,Bedok Town Park,2.434238103045201,0
324 UBI AVE 1,Bedok Town Park,2.1291213260349293,0
54 CASSIA CRES,Kallang Riverside Park,1.8650909927045483,1
351 UBI AVE 1,Bedok Town Park,2.6002102006930135,0
339 UBI AVE 1,Bedok Town Park,2.428055872721185,0
349 UBI AVE 1,Bedok Town Park,2.601301445766756,0
125 GEYLANG EAST AVE 1,Kallang Riverside Park,2.304326818402014,0
352 UBI AVE 1,Bedok Town Park,2.7479494629798182,0
36 EUNOS CRES,Bedok Town Park,2.7171545837272038,0
341 UBI AVE 1,Bedok Town Park,2.4646805882873655,0
336 UBI AVE 1,Bedok Town Park,2.477772482411024,0
10 EUNOS CRES,Bedok Town Park,2.5623419721384924,0
8 HAIG RD,Kallang Riverside Park,3.168682713379323,0
27 BALAM RD,Kallang Riverside Park,3.243010323917432,0
124 PAYA LEBAR WAY,Kallang Riverside Park,2.453064675621159,0
14 EUNOS CRES,Bedok Town Park,2.4440095606874284,0
33 BALAM RD,Kallang Riverside Park,3.190610507803053,0
49 JLN TIGA,Kallang Riverside Park,1.9117318331285904,1
47 JLN TIGA,Kallang Riverside Park,1.8669524503185784,1
3 PINE CL,Kallang Riverside Park,1.6457475891739666,1
335 UBI AVE 1,Bedok Town Park,2.3607218953991027,0
326 UBI AVE 1,Bedok Town Park,2.213157444119879,0
132 GEYLANG EAST AVE 1,Kallang Riverside Park,2.2043989197078515,0
35 EUNOS CRES,Bedok Town Park,2.758566533621989,0
681 HOUGANG AVE 8,Punggol Park,1.2873412832244762,2
684 HOUGANG AVE 8,Punggol Park,1.121642930007381,2
678 HOUGANG AVE 8,Japanese Cemetery Park,1.012440975842465,2
244 HOUGANG ST 22,Japanese Cemetery Park,1.849995942480916,1
114 HOUGANG AVE 1,Japanese Cemetery Park,1.887280214533542,1
617 HOUGANG AVE 8,Japanese Cemetery Park,0.8801477869658066,2
632 HOUGANG AVE 8,Japanese Cemetery Park,0.7054376536444036,2
317 HOUGANG AVE 7,Punggol Park,1.3751592827950323,1
311 HOUGANG AVE 5,Punggol Park,1.3431660707653297,2
322 HOUGANG AVE 5,Punggol Park,1.178833853558801,1
21 HOUGANG AVE 3,Punggol Park,1.5833326769920129,2
123 HOUGANG AVE 1,Japanese Cemetery Park,1.6776079803557642,1
695 HOUGANG ST 61,Punggol Park,0.997436696301822,2
661 HOUGANG AVE 4,Japanese Cemetery Park,1.160044545634318,2
241 HOUGANG ST 22,Japanese Cemetery Park,1.921129591569873,1
623 HOUGANG AVE 8,Japanese Cemetery Park,0.8266291292566961,2
415 HOUGANG AVE 10,Punggol Park,0.28477248913699277,1
658 HOUGANG AVE 8,Japanese Cemetery Park,1.0749284131705334,2
689 HOUGANG ST 61,Punggol Park,1.174459233076558,2
662 HOUGANG AVE 4,Japanese Cemetery Park,1.183789010042185,2
667 HOUGANG AVE 4,Japanese Cemetery Park,1.2082210528889679,2
619 HOUGANG AVE 8,Japanese Cemetery Park,0.9002976377650839,2
242 HOUGANG ST 22,Japanese Cemetery Park,1.9058176987243292,1
22 HOUGANG AVE 3,Japanese Cemetery Park,1.5066378650037424,2
690 HOUGANG ST 61,Punggol Park,1.178079155617669,2
253 HOUGANG AVE 3,Japanese Cemetery Park,1.7802982708968402,2
697 HOUGANG ST 61,Punggol Park,1.0065308934334103,2
